TransactionID,Amount,Hour,Distance_from_home_km,Distance_from_last_transaction_km,Ratio_to_median_purchase_price,Used_chip,Used_pin,Online_order,Class
TXN114285,38.13,12,1.23,15.7,0.24,1,1,0,0
TXN101130,7.56,9,11.25,0.4,0.2,1,1,0,0
TXN112732,103.82,1,3.74,1.74,2.177,1,0,0,0
TXN114210,250.03,2,7.72,9.68,1.358,1,0,0,0
TXN103782,164.75,11,3.69,9.47,2.018,0,0,0,0
TXN114478,38.12,10,11.32,3.14,1.364,0,1,0,0
TXN112104,39.99,14,4.02,0.28,0.98,1,0,0,0
TXN108838,36.5,17,1.28,2.68,0.544,1,1,0,0
TXN108038,56.64,13,17.11,4.07,1.041,1,0,1,0
TXN108175,15.12,21,5.2,0.99,0.056,1,1,1,0
TXN111157,59.42,14,1.95,3.95,1.087,1,1,1,0
TXN102409,42.62,4,9.58,13.95,1.044,1,1,1,0
TXN102899,30.83,12,11.94,0.6,0.566,1,1,0,0
TXN102380,66.23,9,8.94,3.05,1.804,1,0,0,0
TXN112069,160.45,19,3.65,15.36,1.104,1,1,1,0
TXN101793,123.4,15,1.08,2.18,1.369,0,1,0,0
TXN105572,27.61,21,20.03,7.5,1.78,0,0,0,0
TXN102991,7.92,1,8.75,1.51,1.368,1,1,0,0
TXN102825,43.81,15,4.33,6.35,0.842,0,1,0,0
TXN112657,152.57,16,4.09,5.45,1.477,1,1,0,0
TXN103420,33.74,2,10.77,11.67,0.961,0,1,0,0
TXN111093,28.81,16,11.31,10.15,0.454,1,1,1,0
TXN108828,96.85,9,13.6,4.66,2.002,1,0,0,0
TXN114614,36.3,19,15.29,1.42,1.74,1,1,0,0
TXN103116,408.65,8,11.8,1.24,1.068,1,1,1,0
TXN108414,78.87,22,12.79,7.04,2.897,0,1,0,0
TXN109478,22.42,11,11.79,17.26,1.211,1,1,1,0
TXN106478,17.1,14,2.67,3.58,2.005,1,0,1,0
TXN102583,152.89,22,0.86,7.94,1.401,1,1,0,0
TXN113468,31.29,11,2.5,13.45,0.483,0,0,0,0
TXN105120,13.4,9,20.24,9.7,0.956,1,0,0,0
TXN109283,21.56,20,4.62,0.48,1.038,0,1,0,0
TXN107623,9.55,18,3.21,1.36,0.729,0,1,1,0
TXN112714,45.31,17,0.66,0.89,1.455,1,0,1,0
TXN107252,89.99,15,0.19,0.66,1.848,0,1,0,0
TXN102901,99.24,10,5.83,2.0,1.842,1,0,0,0
TXN113083,80.59,17,17.45,0.6,1.983,1,1,1,0
TXN105780,88.34,0,0.99,0.28,0.78,1,1,0,0
TXN111921,53.66,12,5.41,8.53,0.989,1,1,0,0
TXN105652,26.82,8,8.9,8.73,0.581,0,1,0,0
TXN107418,97.64,23,2.63,3.05,0.376,1,0,1,0
TXN114722,121.0,11,22.49,51.25,1.821,0,1,1,1
TXN114035,93.31,10,22.57,3.94,2.176,1,1,0,0
TXN109274,60.59,19,7.65,3.53,0.1,1,0,0,0
TXN111853,10.38,19,19.66,2.8,1.423,1,1,0,0
TXN101217,614.87,18,15.61,10.02,0.633,1,1,0,0
TXN110537,43.37,8,9.39,10.39,0.511,1,0,1,0
TXN102201,6.21,17,2.95,0.62,1.442,1,1,0,0
TXN103674,318.5,12,11.26,1.71,1.568,1,0,0,0
TXN108826,14.92,13,10.27,9.94,0.764,1,0,0,0
TXN109071,72.39,6,0.18,6.18,0.568,0,1,0,0
TXN100695,14.07,20,2.11,1.13,1.161,0,1,0,0
TXN106896,76.63,22,0.62,8.15,1.18,0,1,1,0
TXN109744,17.6,12,10.73,12.98,1.901,1,0,1,0
TXN105187,7.55,16,27.74,13.86,1.088,1,1,1,0
TXN105485,62.2,16,6.01,3.13,1.259,1,1,0,0
TXN107591,48.4,19,15.71,0.38,2.132,1,1,1,0
TXN110012,45.18,4,0.7,5.76,0.965,0,1,0,0
TXN110299,38.05,12,8.96,10.74,0.058,1,0,0,0
TXN103786,67.14,5,8.62,0.74,0.868,1,1,1,0
TXN109645,171.89,11,13.34,2.01,0.412,1,0,1,0
TXN105916,48.82,17,4.14,2.04,1.599,1,1,0,0
TXN109370,29.03,20,7.64,12.65,0.557,1,0,0,0
TXN108866,124.79,15,3.18,9.55,1.752,1,1,0,0
TXN105263,96.5,15,12.98,7.91,1.412,0,1,0,0
TXN113786,93.41,21,3.71,6.79,1.143,0,1,1,0
TXN100462,43.39,16,28.46,6.52,1.407,0,1,1,0
TXN114885,10.23,23,42.44,3.19,0.882,1,1,1,1
TXN111557,6.69,12,37.95,1.31,1.235,1,0,1,0
TXN103338,54.19,15,8.16,1.56,0.491,1,1,1,0
TXN108353,200.98,1,12.61,0.85,1.407,1,1,0,0
TXN113353,136.42,12,15.2,8.17,1.866,1,1,0,0
TXN100156,36.51,8,21.1,0.49,1.15,1,0,0,0
TXN113966,22.11,5,5.83,11.39,0.958,1,1,1,0
TXN114361,54.09,13,6.8,33.19,0.394,0,1,0,0
TXN112898,71.98,14,16.86,10.17,0.59,0,0,0,0
TXN109705,23.62,23,13.96,14.88,1.201,1,0,0,0
TXN100240,58.32,18,2.81,4.44,0.253,0,1,0,0
TXN102377,4.61,21,16.28,11.82,1.242,0,0,1,0
TXN112765,56.11,18,18.09,9.78,0.75,1,0,0,0
TXN100292,1.74,22,8.49,0.42,1.726,1,0,0,0
TXN102575,110.15,10,16.72,0.45,1.322,1,0,1,0
TXN109247,76.06,7,16.53,7.4,0.475,1,1,0,0
TXN101912,15.21,20,15.61,1.54,1.813,1,0,0,0
TXN106602,11.82,11,22.02,0.08,1.059,1,1,0,0
TXN104800,6.85,7,11.67,6.41,1.188,1,1,0,0
TXN106095,50.39,5,6.89,2.53,1.837,0,1,0,0
TXN107773,22.67,9,4.36,12.44,0.698,1,0,0,0
TXN103543,61.22,22,17.28,4.22,0.882,1,1,0,0
TXN101585,275.42,19,4.49,4.09,0.655,1,0,0,0
TXN100166,79.93,7,30.15,20.47,1.76,1,0,1,0
TXN111936,33.78,3,13.7,3.24,2.213,1,0,1,0
TXN108128,17.98,6,12.76,8.44,0.504,1,1,1,0
TXN113683,15.02,18,6.09,2.28,0.862,1,1,1,0
TXN111194,53.92,0,7.54,0.69,0.355,1,0,1,0
TXN104008,9.91,11,4.95,7.82,1.537,1,0,1,0
TXN101166,110.64,18,21.46,9.4,1.561,1,1,0,0
TXN107651,53.54,4,4.52,14.7,1.596,1,0,0,0
TXN108930,116.27,4,9.89,15.31,1.513,0,1,0,0
TXN114880,143.42,4,8.75,40.7,1.281,0,0,1,1
TXN110850,115.07,10,41.07,13.72,1.14,1,1,1,0
TXN101205,280.43,13,16.45,1.17,1.099,1,1,0,0
TXN106608,3.54,13,10.67,3.39,0.545,1,0,0,0
TXN101420,60.25,18,11.97,16.47,1.486,1,1,0,0
TXN101376,37.94,17,7.58,7.77,0.544,1,1,1,0
TXN100229,275.35,14,8.31,15.83,0.076,1,1,0,0
TXN102949,23.6,14,1.16,10.43,0.95,0,0,0,0
TXN114510,723.17,6,19.52,4.25,1.693,0,1,1,0
TXN101258,5.84,22,10.08,5.04,0.229,1,1,1,0
TXN110277,10.91,17,3.29,3.73,0.91,1,1,0,0
TXN107854,2.92,15,12.86,5.77,1.243,1,1,1,0
TXN114452,295.89,11,9.8,2.18,1.154,0,1,0,0
TXN105767,381.66,17,8.77,7.72,1.602,1,0,0,0
TXN100264,170.11,4,4.0,17.27,1.612,1,1,0,0
TXN114461,49.48,9,3.5,4.64,0.504,0,1,0,0
TXN109680,27.79,17,8.49,14.05,1.823,1,0,0,0
TXN103940,16.4,7,25.65,3.29,0.785,0,0,0,0
TXN101722,8.52,2,18.45,4.34,0.602,1,1,0,0
TXN102633,19.18,7,8.32,11.41,0.508,1,1,0,0
TXN107476,39.43,7,5.47,8.73,1.952,1,1,1,0
TXN111537,38.05,18,24.08,7.14,1.926,0,1,0,0
TXN109949,129.92,12,11.16,4.52,0.646,1,0,1,0
TXN111180,36.7,14,1.0,7.34,0.835,1,1,0,0
TXN103177,3.78,10,16.42,12.82,0.265,0,1,0,0
TXN101073,44.88,15,10.97,1.03,0.753,1,0,0,0
TXN111832,10.74,0,0.49,0.69,1.648,1,0,1,0
TXN100997,45.84,8,8.8,10.28,0.169,1,0,0,0
TXN113517,97.52,15,16.61,3.16,0.933,1,1,0,0
TXN107845,24.13,1,15.35,5.37,2.074,1,1,0,0
TXN114909,157.35,7,52.58,9.24,2.843,0,0,0,1
TXN110337,85.52,22,9.31,3.1,0.951,1,1,1,0
TXN112686,8.08,20,6.14,3.8,3.263,0,1,0,0
TXN113537,96.81,18,1.1,19.8,0.637,1,0,0,0
TXN109927,162.02,13,12.5,15.29,0.829,0,1,1,0
TXN101354,21.6,12,8.3,4.85,1.592,1,0,0,0
TXN100912,69.63,23,7.74,3.46,1.111,1,0,0,0
TXN114955,17.71,0,68.69,42.0,3.234,0,1,0,1
TXN114130,86.11,13,3.0,7.48,1.337,0,0,1,0
TXN112980,180.76,13,8.05,6.86,2.078,0,0,1,0
TXN107902,21.1,12,6.51,2.2,0.866,1,1,1,0
TXN110389,8.53,23,2.54,7.98,0.054,1,0,0,0
TXN108966,497.67,16,1.89,2.9,1.668,1,1,0,0
TXN110093,7.82,18,7.95,5.41,2.083,1,1,1,0
TXN111728,37.49,18,5.14,2.44,0.868,1,0,1,0
TXN101847,41.62,11,27.73,8.88,2.227,0,0,1,0
TXN101776,128.46,5,5.75,6.58,0.71,0,1,0,0
TXN111362,82.35,7,14.57,10.18,1.241,1,1,1,0
TXN114114,15.82,18,6.69,1.87,0.628,1,1,1,0
TXN112396,23.82,9,15.63,5.19,0.658,1,1,0,0
TXN113447,4.88,1,5.4,3.08,1.621,1,1,1,0
TXN111511,35.51,18,15.05,1.92,1.861,0,1,0,0
TXN106813,44.53,14,11.85,1.03,0.031,1,0,0,0
TXN100993,32.23,9,4.36,7.48,0.555,0,0,0,0
TXN102411,41.0,9,10.28,3.04,2.574,1,1,0,0
TXN110649,17.68,11,10.87,4.34,1.101,1,1,0,0
TXN114456,20.32,9,2.27,3.83,1.572,1,0,0,0
TXN100388,102.3,10,7.17,1.42,2.38,1,0,1,0
TXN104988,13.19,13,17.85,9.04,1.227,1,0,0,0
TXN106516,69.23,17,17.31,0.69,1.261,1,1,0,0
TXN111860,13.78,11,1.83,7.27,0.927,0,1,1,0
TXN105172,158.03,11,5.57,2.63,0.484,1,1,1,0
TXN105247,88.14,16,12.61,8.96,1.494,1,1,0,0
TXN113434,66.36,15,26.0,18.97,0.147,1,1,0,0
TXN103539,21.08,14,13.4,1.94,2.021,1,1,0,0
TXN108721,10.64,11,6.03,4.16,0.013,0,1,1,0
TXN102340,29.63,14,15.33,7.32,0.685,1,1,0,0
TXN106099,65.94,12,4.69,12.24,0.944,1,1,0,0
TXN100649,62.41,17,6.26,19.42,0.204,1,1,1,0
TXN102582,242.73,19,2.71,0.38,1.197,1,1,0,0
TXN101336,24.12,1,4.38,12.49,1.416,1,1,0,0
TXN108659,22.86,20,9.43,4.0,1.523,1,1,0,0
TXN108711,19.38,9,8.42,11.94,1.339,1,0,1,0
TXN100224,102.5,15,14.98,7.1,1.564,1,1,0,0
TXN101347,45.64,16,1.19,2.39,1.209,1,1,1,0
TXN101227,39.56,18,9.47,3.19,0.736,1,1,0,0
TXN100924,175.59,23,19.5,5.79,1.13,0,0,0,0
TXN111447,162.65,1,28.68,5.0,0.042,1,1,1,0
TXN105047,37.08,15,13.85,0.7,1.046,0,0,0,0
TXN105962,15.49,16,6.86,3.27,1.94,0,1,1,0
TXN110932,35.74,13,5.92,3.77,0.892,0,1,0,0
TXN100008,12.85,13,2.73,0.16,1.516,0,1,0,0
TXN107946,114.2,11,2.91,5.54,2.702,1,1,0,0
TXN104301,15.59,5,13.83,2.75,0.993,1,1,1,0
TXN114917,1159.01,1,51.71,5.7,4.259,0,0,1,1
TXN112891,243.65,8,4.01,2.2,0.538,1,1,0,0
TXN111890,9.13,19,6.77,6.25,1.158,1,0,1,0
TXN105843,28.07,12,10.75,0.6,1.241,1,1,0,0
TXN108612,13.61,9,0.89,9.41,0.743,1,0,0,0
TXN106639,57.94,12,11.18,7.51,0.942,1,1,0,0
TXN106862,67.23,15,1.84,4.41,0.641,1,0,1,0
TXN105136,7.76,19,17.22,3.43,1.209,1,1,1,0
TXN107421,17.48,11,15.26,6.63,0.198,1,1,1,0
TXN101623,11.74,20,4.45,2.52,2.121,1,1,1,0
TXN108468,7.78,6,6.05,9.31,0.419,1,0,0,0
TXN108091,243.44,19,6.95,5.95,0.352,0,1,0,0
TXN111358,24.23,13,10.34,2.58,1.074,1,0,0,0
TXN103274,87.06,22,18.2,14.77,1.334,1,1,0,0
TXN110137,131.45,20,7.17,11.77,1.73,1,0,0,0
TXN102617,46.13,3,4.38,0.26,0.739,1,0,1,0
TXN101651,76.92,7,15.45,6.79,0.415,1,1,0,0
TXN108766,107.78,10,0.38,1.76,1.723,1,0,0,0
TXN110503,207.39,18,6.64,4.28,1.526,1,0,1,0
TXN108893,43.72,0,23.81,13.78,1.93,1,1,0,0
TXN114366,71.68,12,0.1,11.68,1.362,0,1,0,0
TXN108430,24.09,10,3.37,2.62,0.245,0,1,0,0
TXN112281,36.6,8,7.62,14.65,0.301,1,1,0,0
TXN102189,32.06,7,6.45,0.96,1.025,1,0,0,0
TXN112704,54.01,8,5.71,4.07,1.18,1,1,0,0
TXN114393,30.47,6,4.82,1.46,0.213,1,1,0,0
TXN109275,32.3,7,29.22,0.88,1.151,1,0,0,0
TXN111546,278.45,16,1.51,0.58,0.835,1,0,1,0
TXN111399,34.99,3,3.09,7.55,0.59,0,0,0,0
TXN100579,25.24,21,14.97,4.34,0.916,1,1,1,0
TXN104502,9.43,13,3.76,1.68,1.818,0,1,0,0
TXN102717,70.81,23,10.19,6.93,0.932,1,1,1,0
TXN109380,14.87,12,17.35,1.52,0.686,1,0,0,0
TXN106494,30.24,11,28.5,5.58,1.003,1,0,0,0
TXN106496,56.32,4,7.18,6.6,1.657,1,0,1,0
TXN112459,38.67,13,5.12,4.3,0.926,1,0,0,0
TXN106822,10.09,14,8.74,3.33,1.478,1,0,1,0
TXN113506,30.16,2,7.21,10.42,1.905,1,1,0,0
TXN113986,52.65,0,9.25,6.77,2.235,0,1,1,0
TXN109130,157.48,12,9.89,12.33,0.987,1,1,1,0
TXN108185,15.1,11,6.51,4.51,1.287,1,1,1,0
TXN103462,51.99,13,9.67,7.48,1.148,1,1,1,0
TXN110636,1.86,10,10.49,4.02,1.277,1,1,1,0
TXN101883,32.23,2,10.53,1.29,0.867,1,0,1,0
TXN109540,37.5,19,3.65,11.07,1.427,1,1,0,0
TXN112202,6.9,16,7.79,12.84,1.008,1,0,0,0
TXN113017,22.25,10,7.74,1.83,1.95,1,1,0,0
TXN105862,5.11,21,6.46,3.47,0.204,1,1,0,0
TXN114551,331.21,9,24.16,1.72,0.546,0,0,0,0
TXN100929,32.69,13,10.63,7.4,0.763,1,1,1,0
TXN101730,38.46,4,4.8,14.11,0.294,1,0,1,0
TXN111207,114.34,11,6.78,5.3,1.078,1,0,0,0
TXN110880,32.25,14,8.87,12.91,0.972,1,1,0,0
TXN101845,30.71,19,1.04,22.59,1.684,1,0,0,0
TXN106338,29.59,11,8.54,20.98,0.824,1,1,0,0
TXN112727,54.06,6,6.51,9.41,1.593,1,1,0,0
TXN103402,174.7,0,2.76,7.75,0.39,1,0,0,0
TXN109898,97.86,18,11.59,11.04,1.895,0,1,0,0
TXN104979,117.98,23,2.06,18.88,1.425,1,1,0,0
TXN108081,33.19,15,4.01,8.58,1.432,1,1,1,0
TXN102023,47.95,9,9.09,8.73,1.161,1,1,1,0
TXN109087,36.19,18,8.04,4.81,1.357,0,1,0,0
TXN112780,34.42,15,5.95,8.32,0.844,1,0,1,0
TXN108465,36.67,7,12.34,6.64,1.904,0,1,1,0
TXN101373,66.37,20,20.96,6.65,2.205,0,0,1,0
TXN105742,18.98,14,14.1,3.97,1.988,1,0,1,0
TXN108635,70.46,3,3.95,1.95,1.352,1,1,0,0
TXN105321,65.48,10,7.64,0.53,0.849,0,1,1,0
TXN100915,110.7,16,8.87,12.09,0.965,1,1,1,0
TXN100981,50.65,13,13.41,8.56,0.506,1,1,0,0
TXN106069,41.26,12,24.99,10.7,1.399,0,1,0,0
TXN114242,33.22,14,8.34,3.18,0.885,1,1,0,0
TXN113298,120.67,14,15.38,13.79,1.516,1,1,1,0
TXN113319,22.4,11,7.21,3.62,1.486,1,1,0,0
TXN111927,14.15,21,4.2,7.51,1.182,1,1,1,0
TXN105161,36.25,8,12.66,15.79,1.558,1,1,1,0
TXN111308,22.45,0,3.25,5.56,0.902,1,1,0,0
TXN107811,13.65,17,5.1,0.8,1.284,0,1,0,0
TXN108514,118.13,4,0.85,3.56,1.374,0,0,0,0
TXN101393,28.77,15,0.52,1.57,0.174,0,1,1,0
TXN101548,72.36,10,13.96,1.19,1.053,0,1,1,0
TXN113388,32.69,1,23.9,13.18,0.962,1,0,0,0
TXN111383,21.1,19,8.52,3.76,1.774,0,1,1,0
TXN109490,14.5,14,2.38,4.57,1.625,1,0,0,0
TXN111077,130.74,20,21.05,3.86,1.427,0,1,1,0
TXN107350,71.0,3,8.25,9.49,1.08,0,1,1,0
TXN106377,26.76,10,0.14,9.84,0.692,0,1,0,0
TXN113485,40.01,23,0.87,0.59,2.836,1,0,0,0
TXN104178,90.36,16,0.58,0.01,1.283,0,1,0,0
TXN103375,91.77,13,15.33,7.3,0.643,1,1,0,0
TXN102852,47.59,17,6.3,1.49,1.316,1,0,0,0
TXN111198,37.2,7,6.54,9.09,1.238,0,1,0,0
TXN104057,49.89,9,10.24,5.79,1.71,1,1,0,0
TXN112356,39.3,9,7.33,1.03,0.605,1,0,0,0
TXN102188,17.77,3,20.32,3.78,0.901,0,1,0,0
TXN110721,43.0,16,16.08,0.48,1.288,0,0,1,0
TXN105046,90.05,10,0.95,0.34,2.209,1,1,1,0
TXN104923,26.78,18,19.42,1.06,1.417,1,1,1,0
TXN105445,29.38,11,10.39,0.9,1.071,1,1,0,0
TXN114492,75.79,9,3.11,3.76,1.267,0,0,0,0
TXN105432,78.63,10,9.52,7.34,1.414,0,1,0,0
TXN102226,56.02,7,8.2,4.51,1.876,1,0,0,0
TXN107070,105.45,13,14.68,11.63,1.429,0,0,0,0
TXN101431,40.74,7,0.59,3.61,0.951,1,0,0,0
TXN109542,100.54,10,28.08,14.53,1.839,0,0,0,0
TXN101622,132.24,18,5.08,12.67,0.985,1,0,1,0
TXN113277,43.32,11,20.28,20.74,1.255,0,1,1,0
TXN113688,6.12,9,23.32,11.34,0.189,1,1,1,0
TXN106215,167.26,14,0.49,12.87,0.472,1,1,0,0
TXN106906,196.54,16,17.38,14.33,1.174,0,1,0,0
TXN105593,14.34,9,20.08,7.03,1.486,1,1,0,0
TXN109198,23.79,18,19.75,5.29,1.003,0,1,0,0
TXN113416,59.7,9,1.45,11.58,0.987,1,1,0,0
TXN109300,92.29,20,2.07,8.25,1.371,1,0,0,0
TXN113654,48.06,20,6.52,15.74,1.509,1,0,0,0
TXN101569,99.45,9,3.37,5.03,1.809,1,0,0,0
TXN101424,37.34,2,7.57,7.27,1.079,0,1,1,0
TXN105886,8.5,16,8.03,2.99,0.871,1,1,1,0
TXN101614,30.15,3,6.41,1.91,0.594,1,1,0,0
TXN101085,21.39,23,11.33,11.52,1.847,0,0,1,0
TXN108717,16.63,14,0.56,14.26,1.302,0,1,1,0
TXN105343,33.77,20,9.84,1.19,0.762,1,0,0,0
TXN105657,145.66,10,8.18,2.78,1.189,0,1,1,0
TXN113088,115.54,8,13.39,9.73,1.206,0,1,1,0
TXN105250,55.27,0,7.47,11.12,1.17,1,1,0,0
TXN102921,17.17,17,8.96,15.85,1.376,1,0,0,0
TXN114011,25.48,12,0.92,7.7,1.27,0,1,0,0
TXN108338,48.05,9,15.49,5.28,2.488,1,1,0,0
TXN110570,8.64,5,1.87,7.94,0.506,1,1,0,0
TXN111446,8.52,13,17.82,9.05,0.854,1,1,0,0
TXN106291,57.55,18,11.79,1.72,0.864,1,1,0,0
TXN107215,9.96,20,7.58,6.9,1.217,1,1,0,0
TXN102434,57.36,18,4.51,4.46,1.307,0,1,1,0
TXN104507,9.5,11,12.38,0.17,0.794,1,0,0,0
TXN100844,35.45,7,3.65,5.1,0.872,1,0,0,0
TXN111678,221.01,8,7.54,6.06,1.209,1,0,0,0
TXN100043,122.87,2,7.44,6.17,0.584,0,0,0,0
TXN100953,4.69,19,16.21,4.37,0.059,0,1,0,0
TXN113744,12.14,16,8.5,7.64,1.079,1,1,0,0
TXN113053,62.34,8,11.97,11.2,0.854,1,0,1,0
TXN114676,98.25,14,91.86,37.38,1.379,0,0,0,1
TXN100960,36.44,8,17.87,0.38,0.074,1,1,1,0
TXN109252,49.11,6,7.73,5.44,2.164,1,1,0,0
TXN107357,27.05,7,1.84,4.04,0.799,1,0,0,0
TXN110234,5.59,12,1.38,5.71,0.984,1,1,1,0
TXN100209,47.93,1,7.84,0.31,1.311,1,0,0,0
TXN108694,83.84,14,5.13,6.55,1.762,1,1,1,0
TXN101011,143.31,15,15.2,3.19,1.117,1,0,0,0
TXN108104,2.43,4,23.0,0.25,0.598,1,1,0,0
TXN106860,62.56,12,7.61,2.2,0.392,1,0,0,0
TXN113797,13.86,14,24.2,4.52,0.728,1,1,1,0
TXN113486,51.44,17,10.05,15.04,0.574,0,1,0,0
TXN103989,17.08,23,13.41,11.77,0.889,1,1,0,0
TXN100689,19.69,17,4.59,4.63,0.857,1,1,0,0
TXN101243,20.44,21,7.61,0.14,0.954,0,0,0,0
TXN101825,29.98,8,1.31,4.67,1.96,1,1,0,0
TXN101771,111.1,10,14.52,10.05,1.225,1,0,0,0
TXN112650,131.61,19,2.13,7.86,0.34,0,1,1,0
TXN109384,51.17,16,5.72,3.16,0.196,0,1,1,0
TXN102064,138.5,19,11.78,13.25,0.346,1,1,0,0
TXN104991,6.52,19,0.49,0.97,1.562,0,1,0,0
TXN107525,68.7,17,7.43,9.64,1.078,0,0,0,0
TXN101196,171.49,16,13.32,2.12,0.575,1,1,0,0
TXN102120,53.06,11,2.73,2.96,0.914,0,0,1,0
TXN101006,98.62,21,7.32,0.1,1.642,0,0,0,0
TXN107368,117.76,9,8.94,1.69,0.442,0,1,1,0
TXN108818,83.27,20,3.3,4.83,0.832,0,0,1,0
TXN103495,45.38,17,10.47,4.26,0.288,1,0,0,0
TXN112070,42.87,5,6.97,1.31,0.838,0,1,0,0
TXN113072,15.48,14,14.26,3.47,1.833,1,1,0,0
TXN108276,143.63,7,3.9,2.0,0.446,1,0,0,0
TXN108273,60.74,13,1.13,6.72,0.933,1,1,1,0
TXN106049,192.79,0,5.05,2.26,1.348,1,1,1,0
TXN102255,16.67,22,7.09,8.72,1.198,1,1,1,0
TXN100651,57.08,13,10.54,2.89,0.176,0,1,0,0
TXN112496,27.78,10,7.88,4.54,0.376,0,0,0,0
TXN112604,37.26,7,4.98,0.61,1.042,0,0,0,0
TXN107060,37.32,10,1.35,9.8,1.417,0,1,1,0
TXN101989,34.02,12,10.17,1.66,1.302,0,1,0,0
TXN101720,22.81,5,7.8,14.43,0.618,1,0,0,0
TXN102063,100.42,6,9.78,4.51,0.245,1,0,1,0
TXN113036,22.74,11,5.01,6.76,1.48,1,1,0,0
TXN103359,40.92,13,10.74,3.57,0.716,1,1,0,0
TXN113851,28.06,14,6.62,8.77,1.538,0,0,0,0
TXN106244,19.27,11,0.46,13.38,1.231,0,0,1,0
TXN110092,33.45,21,8.05,0.11,2.087,1,1,0,0
TXN114071,36.86,13,0.54,7.58,1.542,1,1,0,0
TXN104076,27.33,16,12.89,21.74,1.485,1,1,1,0
TXN100290,14.68,14,17.35,12.07,1.209,1,0,1,0
TXN102390,45.71,17,7.72,2.24,1.09,1,1,0,0
TXN104585,44.65,22,6.79,5.49,1.82,1,0,0,0
TXN106995,26.96,1,15.93,1.21,1.322,1,0,1,0
TXN112135,10.39,21,1.64,3.78,1.733,0,0,1,0
TXN113081,64.12,13,13.9,4.86,0.141,1,0,0,0
TXN105499,41.08,17,12.7,6.93,0.034,1,0,0,0
TXN113107,65.17,7,14.4,0.13,1.154,1,1,0,0
TXN113314,58.28,20,12.14,18.78,0.891,1,0,0,0
TXN100105,6.84,13,2.69,5.92,0.473,0,1,0,0
TXN114498,205.0,13,15.61,6.01,1.95,1,1,0,0
TXN111673,11.51,8,0.48,28.43,1.267,1,1,1,0
TXN105684,24.74,19,0.65,8.31,0.709,1,1,1,0
TXN108723,68.12,1,2.52,2.7,1.65,0,0,1,0
TXN110059,44.38,15,7.16,11.26,1.107,1,0,0,0
TXN100859,13.41,4,20.4,4.2,1.211,1,0,1,0
TXN114754,168.59,4,29.78,30.28,1.297,1,1,0,1
TXN110459,76.36,20,4.33,25.94,0.441,1,0,0,0
TXN109203,11.81,9,1.15,1.91,1.723,0,0,1,0
TXN112490,28.7,9,0.48,1.98,1.503,1,1,1,0
TXN104588,59.77,15,3.0,5.6,1.193,0,1,0,0
TXN105636,11.22,13,10.98,5.11,1.222,1,0,0,0
TXN114888,57.0,1,17.34,1.41,2.37,0,0,0,1
TXN111086,24.84,16,17.42,13.74,1.6,1,1,1,0
TXN105145,15.24,11,17.49,0.38,1.216,0,0,1,0
TXN103691,170.53,22,12.05,10.48,0.461,0,1,0,0
TXN105173,6.52,7,10.94,6.18,1.076,1,1,0,0
TXN101680,31.92,14,4.64,0.36,0.974,1,0,0,0
TXN102839,33.7,14,1.02,0.5,1.25,1,1,0,0
TXN110939,10.87,20,8.6,8.84,0.756,1,1,0,0
TXN105229,16.23,5,1.05,1.59,0.443,1,0,0,0
TXN105186,32.65,19,12.61,8.75,1.555,1,1,0,0
TXN114151,35.18,20,22.26,0.62,0.007,1,1,0,0
TXN100318,21.12,19,11.76,6.3,2.081,1,0,0,0
TXN106417,75.05,22,12.72,4.43,1.707,1,0,0,0
TXN111607,64.53,3,5.42,7.02,0.516,1,0,1,0
TXN110452,247.54,5,7.71,0.48,1.161,1,0,0,0
TXN104826,4.34,13,11.46,9.76,1.355,0,0,1,0
TXN114769,76.7,17,6.14,17.34,3.022,0,1,1,1
TXN109314,180.9,12,2.88,5.13,1.549,1,0,1,0
TXN112764,172.13,15,8.6,1.26,0.03,0,0,0,0
TXN112372,70.44,10,11.9,3.42,1.051,0,0,0,0
TXN109941,11.09,14,8.1,6.27,0.317,1,0,0,0
TXN114899,134.99,8,10.13,8.15,1.669,1,0,0,1
TXN107430,15.49,11,0.7,3.05,1.82,1,1,1,0
TXN107858,34.92,11,2.2,16.62,1.293,1,1,0,0
TXN100957,25.29,12,17.76,1.31,2.028,1,0,0,0
TXN103504,126.83,19,8.55,17.76,0.784,0,1,0,0
TXN112574,23.27,18,13.9,7.86,0.778,1,1,0,0
TXN105299,34.02,9,4.83,6.7,1.508,0,0,0,0
TXN107940,13.52,10,8.56,8.35,1.184,1,1,0,0
TXN100395,24.25,6,13.03,2.97,1.918,1,1,0,0
TXN107843,19.74,13,20.72,0.73,1.188,1,1,0,0
TXN103256,19.79,19,0.77,1.2,1.787,1,1,0,0
TXN114753,25.52,11,7.68,18.93,2.488,0,0,1,1
TXN106455,12.66,21,1.83,5.22,1.736,1,1,0,0
TXN111933,103.58,19,14.78,12.67,0.733,0,0,1,0
TXN109604,29.07,6,1.36,2.62,1.432,1,1,0,0
TXN110008,11.17,17,2.98,15.55,1.296,1,1,0,0
TXN112216,38.92,14,0.59,10.6,1.644,1,1,0,0
TXN102334,18.51,15,11.34,5.51,0.794,0,1,0,0
TXN111664,10.65,3,4.19,11.36,0.461,1,1,0,0
TXN113086,160.82,6,3.77,10.66,1.867,0,0,0,0
TXN107522,90.01,19,5.91,5.22,1.069,1,1,1,0
